ID	CITY	COUN	SUBJ	SEX	AGE	RELI	PRAC	FOCC	MOCC	FIEL	EMOT	WHEN	LONG	INTS	ERGO	TROPHO	TEMPER	EXPRES	MOVE	EXP1	EXP2	EXP10	PARAL	CON	EXPC	PLEA	PLAN	FAIR	CAUS	COPING	MORL	SELF	RELA	VERBAL	NEUTRO	MYKEY	Field3	Field2	Field1	SIT	STATE
261058	1	26	58	1	23	4	2	7	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610582	0	0	fear	[ Never.]	1
261028	1	26	28	1	22	4	1	7	1	1	2	4	4	3	1	0	0	0	-1	0	0	0	0	3	1	3	3	3	2	3	3	1	1	1	0	2610282	4	3	fear	"I experienced fear when I was not prepared for the final year á
degree exams."	1
301017	1	30	17	1	20	8	0	4	4	1	2	3	4	3	1	0	-1	0	0	0	0	0	0	1	1	3	3	2	1	5	1	1	1	0	0	3010172	4	3	fear	Finding out that I am not an as able student as I thought.	1
261029	1	26	29	1	22	1	1	5	1	1	2	2	1	2	1	0	0	0	-1	0	0	0	0	2	1	3	0	0	0	3	0	1	0	0	0	2610292	1	2	fear	When I almost walked on a snake.	1
261030	1	26	30	2	26	4	1	9	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610302	0	0	fear	[ No response.]	1
301016	1	30	16	1	21	8	0	7	6	1	2	3	2	2	0	0	-1	0	0	0	0	0	0	2	2	3	2	1	1	3	1	2	3	0	0	3010162	2	2	fear	Listening to horrot stories at night.	1
261031	1	26	31	2	26	4	1	2	1	1	2	3	2	2	1	0	0	0	0	0	0	0	0	3	0	3	1	1	3	4	0	0	2	0	0	2610312	2	2	fear	"When I was working in Delhi, I had gone alone to see the hostel á
where I would be residing."	1
301015	1	30	15	1	20	8	0	7	7	1	2	4	1	4	3	0	-1	0	-1	0	0	0	0	3	1	3	2	1	1	2	1	1	2	0	0	3010152	1	4	fear	Facing a mad dog.	1
261032	1	26	32	1	24	4	1	7	7	1	2	4	1	3	1	0	0	0	0	0	0	0	0	1	1	3	2	0	4	5	0	0	2	1	0	2610322	1	3	fear	"Once when I was walking alone at mid-night, I happened to put my á
foot on a frog, as it felt smooth I thought that it was a snake  á
and I felt afraid. á
á
"	1
301008	1	30	8	1	21	8	0	7	6	8	2	3	1	4	2	0	0	0	-1	0	0	0	0	1	1	3	2	1	2	5	1	2	3	0	0	3010082	1	4	fear	Left alone in the dining hall at night.	1
301014	1	30	14	2	21	0	0	7	6	8	2	4	2	3	3	1	-1	1	0	0	1	0	0	1	1	3	2	1	1	1	1	2	2	0	2	3010142	2	3	fear	Walking alone in the dark in a strange street.	1
301018	1	30	18	2	21	8	0	6	5	8	2	4	4	4	1	0	0	0	0	0	0	0	0	3	2	3	3	1	1	5	1	1	2	0	0	3010182	4	4	fear	Just arrived in the university, not knowing anybody.	1
301013	1	30	13	1	21	5	2	4	4	1	2	2	1	2	3	1	-1	1	0	0	0	0	0	1	1	3	1	1	1	5	1	3	2	0	1	3010132	1	2	fear	Left alone in the dark in a big building.	1
261035	1	26	35	1	25	4	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610352	0	0	fear	[ I do not recall one here either.]	1
261036	1	26	36	2	22	4	1	9	1	1	2	4	4	4	3	0	-1	2	0	0	0	0	0	3	2	3	1	3	1	2	1	3	3	1	0	2610362	4	4	fear	"Fear is an emotion that I experience very often.  Naturally this á
is during exams and subsequently while waiting for the results.  á
However there is one occassion when I was paralyzed with fear.  á
This was when I was doing my M.A.-I, and we had a series of student á
lectures.  I was one of the participants and my lecture happened á
to be the opening lecture.  I had been confident all morning, about á
twenty minutes before the lecture, my confidence started failing á
me.  I felt my heart go cold, my lips go dry and I was really á
paralyzed.  This incident of fear is still fresh."	1
301012	1	30	12	2	22	8	0	7	4	8	2	1	1	3	2	0	0	1	0	0	0	0	0	1	2	3	2	1	1	5	1	2	2	1	0	3010122	1	3	fear	Going to the examn not well prepared.	1
261037	1	26	37	2	26	4	1	7	1	1	2	4	4	4	4	2	2	1	-1	0	0	0	0	3	1	3	3	3	3	2	3	1	1	1	2	2610372	4	4	fear	"This was when I was being followed home every day from the campus, á
by a stranger.  He would follow me to the campus and then sit á
outside my class.  If I was not there he would ask my friends as á
to where I was.  He was a dark, ominous looking person and I was á
terrified of him as I did not know his intentions.  I reported á
him to the security officer, who turned him over to the police.  á
I was even more petrified then."	1
261038	1	26	38	1	23	4	1	7	1	1	2	4	1	2	0	0	0	0	0	0	0	0	0	2	2	1	1	1	4	4	1	3	3	0	0	2610382	1	2	fear	"When I had gone to a school picnic and was left behind in the á
forest."	1
301010	1	30	10	2	22	8	0	6	4	8	2	4	2	3	2	0	-1	1	0	0	0	0	1	1	1	3	2	1	1	1	1	2	2	1	0	3010102	2	3	fear	Getting lost in a strange place.	1
261039	1	26	39	1	28	4	1	2	1	1	2	4	3	3	1	0	0	0	0	0	0	0	0	3	1	3	0	3	1	2	1	1	0	0	0	2610392	3	3	fear	"As a child, one evening I had read a novel about ghosts and I had á
thus spent a sleepless night as I kept feeling that there were á
ghosts dancing around me."	1
261040	1	26	40	1	23	4	1	4	4	1	2	3	4	4	3	0	2	4	-1	1	0	0	2	3	3	3	0	2	1	5	2	1	3	2	0	2610402	4	4	fear	"One day, early morning my mother who is healthy fell ill.  There á
was no doctor or compounder near by and for a few hours -8 A.M to á
6 P.M she did not speak a single sentence, nor did she drink water á
or  milk.  There was no movement in her body and I felt really á
scared.  I almost lost my confidence about her survival."	1
261033	1	26	33	2	33	4	0	7	1	1	2	4	4	4	1	0	0	1	0	0	1	0	0	1	1	3	0	0	1	5	2	1	2	0	1	2610332	4	4	fear	"When my son fell off the cot at the age of 5 months, I became á
very nervous and thought that it would cause defects in his head.  "	1
201053	1	20	53	1	19	2	2	6	6	2	2	4	4	3	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	4	1	2	3	0	0	2010532	4	3	fear	When I was told that the form five results were out.	1
331052	1	33	52	2	28	2	2	4	0	1	2	4	2	2	0	0	0	0	0	0	0	0	0	2	1	3	3	1	4	5	0	1	2	0	0	3310522	2	2	fear	"A boy phoned me at night and wanted to talk to me for 30 minutes á
outside.  I thought that he would reveal what he felt and would á
question me on our relationship.  I treated him as a friend and á
did not want any misunderstandings.  Therefore I refused to meet á
him and told him that I would see him the coming day.  I was very á
unhappy as I feared having hurt him and got him into trouble."	1
201042	1	20	42	1	25	2	2	8	1	2	2	4	1	3	2	1	0	1	0	0	0	0	0	1	1	3	0	1	0	3	1	2	0	1	1	2010422	1	3	fear	When a thunder belt hit the roof top of the building I was in.	1
331046	1	33	46	2	24	7	1	7	7	1	2	3	4	3	2	1	0	1	0	1	0	0	0	3	2	0	2	1	1	1	2	3	2	3	1	3310462	4	3	fear	"I found a problem in homework which would not get solved although á
I tried my best."	1
201050	1	20	50	1	20	8	2	6	7	2	2	3	1	4	3	0	-1	0	0	0	0	1	0	3	1	3	0	3	4	5	3	1	0	0	0	2010502	1	4	fear	"I felt very frightened when a robber broke into our house and á
threatened to shoot my father if he did not part with some money. á
 I was looking at the man with his hand on the trigger."	1
331061	1	33	61	2	26	1	1	9	7	1	2	3	4	4	1	0	0	0	1	0	0	0	0	2	3	3	1	2	0	1	1	0	3	0	0	3310612	4	4	fear	"On Christmas eve,1984, I had just finished the exams and was á
afraid as the results of one of my major subjects had been very á
unsatisfactory.  I thought that I had only a 50% chance of á
passing.  Even if I failed this subject I would not need to á
repeat.  However I liked this subject very much and my results á
were bad because of my lazyness.  If I was forced to change to a á
minor in this subject I would be very unwilling."	1
201037	1	20	37	2	21	2	1	6	7	1	2	4	2	4	4	0	-1	0	0	0	0	0	0	0	2	3	0	0	4	1	3	0	0	0	0	2010372	2	4	fear	"Birds had made nests in our thatched roof and they were flying á
and flapping their wings in the bedroom at night.  It was very á
dark and I could not even see my nose.  I did not know that it á
was the birds till my mother told me so."	1
201057	1	20	57	1	24	6	1	2	1	9	2	4	1	2	4	1	0	1	0	0	0	0	0	3	1	3	2	1	1	5	1	2	2	2	1	2010572	1	2	fear	When I met an elephant in the bush.	1
331055	1	33	55	2	26	2	2	0	1	1	2	4	1	1	0	0	0	0	1	0	0	0	0	3	1	3	2	1	1	2	1	3	3	0	0	3310552	1	1	fear	"I did not do well in one of the subjects last term.   I was á
afraid that I would fail.  My result was a grade D, though it was á
not good I still passed.  I felt more comfortable then.  "	1
201034	1	20	34	2	30	1	1	6	6	8	2	3	2	2	2	0	0	0	0	0	0	0	0	1	1	3	3	3	0	1	0	2	2	0	0	2010342	2	2	fear	"I was sleeping when I heard the neighbours screaming, I peeped á
through the window and saw a thief  trying to enter my á
neighbour's house."	1
331049	1	33	49	2	23	8	2	5	8	1	2	4	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	3310492	3	4	fear	"At noon one Sunday I received a phone call telling me that my á
mother had been knocked down by a car at the street crossing and á
that her husband should go and see her.  I could not believe this á
as my father and my mother had gone out together to buy lunch á
boxes.  However I immediately ran to the scene of the accident."	1
331044	1	33	44	2	25	2	1	6	1	1	2	3	1	0	3	1	2	2	0	0	1	0	0	2	1	3	2	1	0	3	1	2	2	2	2	3310442	1	0	fear	"When I was young I got lost on the street and the police found me á
after a day."	1
201048	1	20	48	2	19	2	1	4	1	2	2	2	4	4	4	0	-1	1	0	0	0	0	0	1	1	3	0	3	3	4	3	1	0	1	0	2010482	4	4	fear	"When thieves broke into our neighbour's house and later we heard á
gunshots."	1
201062	1	20	62	2	20	7	1	4	1	5	2	4	4	4	2	0	-1	2	0	1	0	0	0	1	1	3	0	1	4	1	0	3	0	2	0	2010622	4	4	fear	"My father had been involved in a car accident two years ago.  I á
was then very scared thinking that he would die as he lay á
unconscious in hospital for two weeks."	1
201040	1	20	40	2	20	1	1	2	1	2	2	3	4	2	3	0	0	0	1	0	0	0	0	3	3	3	2	0	1	4	2	1	2	0	0	2010402	4	2	fear	"When I first came to the UNZA I did not know the kind of people I á
would find here and the kind of behaviour they would have towards á
me."	1
331050	1	33	50	1	25	7	1	0	1	1	2	3	4	2	2	1	0	1	1	0	0	0	0	3	1	3	0	0	3	5	1	0	0	0	1	3310502	4	2	fear	"One camping night, I listened to the ghost stories told by my á
classmates.  "	1
201044	1	20	44	2	21	2	2	4	1	1	2	4	4	4	4	0	0	1	-1	0	0	0	1	3	1	3	3	1	3	2	2	1	1	2	0	2010442	4	4	fear	"I was caught doing something I was not supposed to do.  I did á
something with the person who caught me (bribe) and even though á
he promised not to report me, I am still frightened."	1
201058	1	20	58	1	21	2	2	2	8	9	2	3	2	3	0	0	-1	0	0	0	0	0	0	1	2	3	2	1	2	2	2	2	2	0	0	2010582	2	3	fear	When I was walking around all alone at night.	1
331062	1	33	62	2	21	2	1	7	7	1	2	1	1	3	2	0	2	1	0	1	0	0	0	2	1	3	2	0	0	2	0	0	0	1	0	3310622	1	3	fear	"My parents were out and I was the eldest at home.  At midnight a á
male stranger phoned us and spoke to me in a rough language.  I á
hung up and heard someone walking outside our door."	1
201039	1	20	39	1	23	6	2	8	1	3	2	3	4	2	1	0	0	1	-1	0	0	0	0	1	2	2	1	2	3	3	1	3	2	0	0	2010392	4	2	fear	After having taken an exam i feared having failed it.	1
201041	1	20	41	2	19	6	1	8	8	9	2	3	4	4	1	1	0	1	1	0	0	0	0	2	1	3	0	0	4	1	0	3	3	2	1	2010412	4	4	fear	"When my little sister was sick at home and I thought that she á
would die."	1
201056	1	20	56	2	20	2	1	8	1	2	2	2	4	3	0	0	-1	1	0	0	0	0	0	2	2	3	2	0	4	4	0	1	0	1	0	2010562	4	3	fear	"My uncle was taken to the UTC for an operation as he had cancer.  á
There had been a lot of deaths of late - 3 out of every 4 á
operated.  I was scared for my uncle's life."	1
201051	1	20	51	2	20	6	1	4	6	5	2	3	1	4	3	2	0	1	1	0	0	0	0	1	3	3	2	1	1	2	1	2	2	0	2	2010512	1	4	fear	"I went home late one evening and saw that the security lights á
were off.  I got inside the gate and just then I realized that á
the dogs may be outside."	1
201046	1	20	46	1	22	6	2	2	1	1	2	2	1	4	1	0	-1	2	1	0	0	0	1	3	1	3	3	3	3	5	2	3	2	2	0	2010462	1	4	fear	"When I was confronted by a policeman one night around 11 o'clock. á
 I was afraid when they threatened to take me and my girl to the á
gallows."	1
201035	1	20	35	1	24	6	1	6	1	3	2	3	2	4	4	0	2	2	1	0	0	0	2	1	1	3	1	0	4	2	2	3	1	0	0	2010352	2	4	fear	"I had gone for a medical check-up at the U.T.H and failed to make á
it back on time for the C119 practical sessions at 1400 hours á
last academic year."	1
201038	1	20	38	2	28	6	1	8	1	8	2	4	1	4	4	2	0	2	1	0	0	0	1	1	1	3	0	0	0	5	3	0	2	3	2	2010382	1	4	fear	"When I came back from work one day, the friends of my son told me á
that he had not come back from school and that he was lost."	1
331054	1	33	54	1	28	2	2	9	6	1	2	4	3	3	2	0	0	0	0	0	0	0	0	1	2	3	2	0	3	3	0	2	0	2	0	3310542	3	3	fear	"After listening to ghost stories with my classmates I had to back á
alone to the hostel at night.  I had to walk through a long and á
quiet road and I was scared of meeting a ghost."	1
331051	1	33	51	2	23	2	2	0	7	1	2	4	1	4	3	0	2	2	0	0	1	0	1	1	1	3	3	3	2	1	2	1	0	3	1	3310512	1	4	fear	"After seeing a horror film - Omen.  I could not sleep at night  á
even though I closed my eyes.  The last scene of the film kept á
coming back to me, I seemed to hear the girls in the film á
shouting at the devil.  The devil did not have any expression on á
his face and I thought that he would choose me."	1
331060	1	33	60	2	20	7	1	5	7	1	2	4	3	2	1	0	0	0	0	0	0	0	0	3	2	3	3	0	2	1	1	2	2	0	0	3310602	3	2	fear	"It was a week before the higher level results were announced.  I á
had tried and failed many times and this was the last time that á
I was taking the exam.  I knew that if i failed again I woulld á
have to enter the society.  I imagined things during this period á
- I dreamt that I had entered university and it was a nice á
experience.  When I thought about the future, an unexplainable á
fear rose in me.  I feared being a worker and not having a bright á
prospect, I also feared the criticism of my relatives as my á
brother had gone to university.  Whenevr I thought of this issue á
I could not eat or concentrate, and my heart beat increased."	1
201045	1	20	45	1	29	6	1	5	1	5	2	4	3	3	1	0	0	0	0	0	0	0	0	1	1	3	0	0	4	4	0	0	0	0	0	2010452	3	3	fear	"I was a passenger in a vehicle when suddenly another vehicle came á
from behind to overtake us.  However another one was coming right á
in front so the other vehicle changed course and blocked our way á
and so we crashed against the side of the road."	1
331048	1	33	48	2	24	7	2	9	1	1	2	4	3	3	2	0	0	1	0	0	1	0	0	2	1	3	1	2	0	5	1	2	3	0	1	3310482	3	3	fear	"Once, when I was ten, I could not remember why my mother was so á
angry.  She fainted suddenly and I was very scared as I did not á
know what to do ."	1
201055	1	20	55	1	22	8	2	2	1	9	2	4	1	3	1	0	0	0	0	0	0	0	0	2	1	3	0	3	4	4	3	0	0	0	0	2010552	1	3	fear	"Two guys were fighting murderously and I feared that one of them á
would be killed."	1
331045	1	33	45	2	22	2	1	4	6	1	2	3	3	1	1	0	0	1	0	0	0	0	0	3	1	3	2	0	2	1	3	2	2	0	0	3310452	3	1	fear	"One year, when I went to a camp, I was chased by a dog.  I tried á
hard and finally managed to escape from it.  My torch suddenly á
went off and we talked about ghost stories and I thought that á
there were ghosts."	1
201060	1	20	60	1	32	6	1	8	1	2	2	3	3	4	3	0	-1	1	0	0	0	0	0	3	1	3	0	3	3	1	3	1	1	0	0	2010602	3	4	fear	"When my neighbour's house was broken into and shots could be á
heard."	1
201047	1	20	47	1	20	2	2	6	1	5	2	4	2	1	1	0	0	1	1	0	0	0	0	3	1	2	2	1	1	2	1	3	2	1	0	2010472	2	1	fear	"When I was an exploration with my friends and almost got lost in á
an unfamiliar environment.  It was getting dark and we did not á
know how to get back home."	1
331043	1	33	43	2	20	2	2	9	1	1	2	3	1	1	1	0	-1	0	0	0	0	0	0	1	1	2	2	0	4	1	2	2	2	3	0	3310432	1	1	fear	"I was on a trip to Phillipines during Summer and I was staying in á
a hotel.  The room I was staying in was very silent and had very á
dim lights.  The last night I felt frightened and lay awake - I á
could hear some sounds around me and dared not open my eyes - I á
waited for dawn."	1
201059	1	20	59	2	22	2	1	6	8	1	2	2	3	4	4	0	-1	2	0	0	0	0	0	1	1	3	0	0	4	4	1	1	2	0	0	2010592	3	4	fear	When I had to walk along a dark road alone.	1
201032	1	20	32	2	30	1	1	6	1	8	2	2	3	4	3	0	0	3	0	0	0	0	1	2	2	3	3	3	3	2	3	2	0	1	0	2010322	3	4	fear	"We were driving at night and I realized that a car was following á
us."	1
201052	1	20	52	2	21	1	1	7	1	5	2	4	4	4	4	1	2	2	1	0	0	1	2	1	1	3	3	3	4	1	3	1	3	0	1	2010522	4	4	fear	"When I saw an accident, a woman was run over and she died on the á
spot."	1
201033	1	20	33	1	31	6	2	8	8	2	2	3	4	3	0	0	0	1	0	0	0	0	0	3	1	3	2	1	0	2	3	0	1	0	0	2010332	4	3	fear	"When I took blood from a patient for alcohol estimation and á
urine for some other examination, he told me that something bad á
would happen to me as he would play magic on me."	1
331057	1	33	57	2	21	2	2	7	0	1	2	1	4	3	1	2	0	3	1	0	0	0	0	3	2	3	3	1	1	2	2	1	2	2	2	3310572	4	3	fear	"At primary school the teacher caught me cheating during a á
dictation."	1
201054	1	20	54	1	20	6	2	4	8	9	2	3	4	4	1	0	0	0	-1	0	0	0	0	3	1	3	3	1	1	1	2	1	2	0	0	2010542	4	4	fear	"When I impregnated a certain girl, I thought that I would be á
forced to marry her or go to court."	1
201036	1	20	36	2	18	2	1	6	6	1	2	1	3	4	3	0	0	2	0	0	0	0	1	1	1	3	0	0	2	1	3	1	2	1	0	2010362	3	4	fear	"When a drunkard barged into a room where my friend and I had run á
in order to get away from him.  We were all alone and all I could á
see was this hand coming towards me."	1
201049	1	20	49	1	21	8	2	4	1	2	2	4	4	4	0	0	0	1	0	0	1	0	0	3	1	3	2	1	1	2	2	1	2	3	1	2010492	4	4	fear	"When we forced a friend to chew a poisonous herb in primary á
school.  His tongue was swollen and he told his mother about it.  á
The mother reported it to the headmaster who threatened to expel á
us."	1
331047	1	33	47	2	24	8	2	6	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3310472	0	0	fear	[ No response.]	1
331042	1	33	42	2	23	2	1	7	1	1	2	1	4	4	3	2	-1	1	0	0	1	0	0	2	1	3	3	3	3	1	1	1	1	0	3	3310422	4	4	fear	"The day the results of the certificate exam came out.  I went to á
school and at first I did not feel frightened.  By the time I á
reached the fourth floor ( the results were being given on the á
fifth floor) I found it difficult to walk and felt that I would á
die."	1
201031	1	20	31	1	31	2	2	8	8	2	2	4	4	4	3	0	-1	1	0	0	0	0	0	1	1	3	3	0	4	2	0	0	0	1	0	2010312	4	4	fear	"I was walking through a thick forest and there was a big snake at á
a distance of about four metres."	1
331053	1	33	53	2	24	2	2	7	1	1	2	4	1	4	3	0	0	1	0	0	1	0	0	1	1	0	2	3	1	1	3	2	2	0	1	3310532	1	4	fear	"When I was young I had gone to an old lift and played with the á
antique lift.  The guy discovered me and warned me, I was very á
frightened."	1
331059	1	33	59	2	25	2	2	7	1	1	2	4	4	4	1	1	0	2	0	0	1	0	1	1	1	3	0	1	0	1	1	3	3	0	2	3310592	4	4	fear	"At night when I was alone at home (all the family members usually á
get together at that time) someone knocked vigorously on the á
door."	1
201043	1	20	43	1	20	6	1	7	6	2	2	4	4	4	4	1	-1	4	0	0	1	0	2	3	1	3	3	1	4	2	0	3	0	1	2	2010432	4	4	fear	"The day I encountered a queer mamba face to face in a chunk of á
leaves behind our house."	1
101024	1	10	24	2	20	8	0	7	8	1	7	3	2	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	3	2	0	2	2	0	1010247	2	1	guilt	"I had a date with a boy, but I didn't feel liked, and didn't go, á
I wasn't home purposely at the time we arranged."	1
21016	1	2	16	1	22	8	2	2	2	9	7	4	4	2	1	0	0	0	-1	0	0	0	0	3	2	3	0	0	2	2	2	0	3	0	0	0210167	4	2	guilt	"When I secretly tried smoking for the first time, being 12 years á
old."	1
331048	1	33	48	2	24	7	2	9	1	1	7	1	3	1	0	0	0	0	-1	0	0	0	0	2	1	3	2	0	1	5	1	2	2	0	0	3310487	3	1	guilt	"Once, my friend and I went to the Tai 60 to cycle.  My mother had á
told me not to go.  Unfortunately I broke my pectoral girdle and á
had to go to hospital.  When my mother  came to see me I felt á
guilty as I had not listened to her and I had to soon sit for a á
public examination."	1
161053	1	16	53	1	18	2	2	7	1	1	7	3	4	4	0	0	0	0	0	0	0	1	0	1	1	3	2	1	1	1	3	1	1	1	0	1610537	4	4	guilt	"When I crashed by bike into an old lady crossing a road and á
knocked her down."	1
221026	1	22	26	1	18	8	0	7	6	7	7	3	1	2	0	0	0	0	-1	0	0	0	0	1	1	3	2	2	1	5	2	1	2	0	0	2210267	1	2	guilt	"I slammed my little brother into a wall because he was bothering á
me."	1
81005	1	8	5	2	24	1	2	7	1	1	7	1	3	2	1	0	0	0	0	0	0	0	0	3	2	1	2	1	1	3	3	1	1	0	0	0810057	3	2	guilt	"When my boyfriend was away, I flirted with his best friend; I á
felt guilty the next day."	1
21027	1	2	27	1	23	1	2	7	7	9	7	2	4	2	0	2	0	0	0	0	0	0	0	3	2	3	0	0	1	5	2	0	1	0	2	0210277	4	2	guilt	"When being illoyal (disloyal) to people close to me. Had such an á
episode with my sister, who should have received my support and á
attention."	1
271021	1	27	21	1	23	1	1	3	1	8	7	3	3	2	3	0	-1	0	-1	0	0	0	3	2	1	2	2	3	4	4	2	1	1	1	0	2710217	3	2	guilt	"I was travelling in a bus from school going home for holiday. In á
the bus unfortunately I stepped on a bag in which there were á
delicate things."	1
21015	1	2	15	2	27	8	0	5	7	9	7	3	3	3	2	0	0	0	0	0	0	0	2	2	2	2	0	3	0	5	2	1	2	3	0	0210157	3	3	guilt	"I was very angry with a girlfriend for interferring a little too á
much with my personal affairs. I told her so rather strongly and á
she started crying."	1
161054	1	16	54	1	23	7	1	6	6	3	7	4	4	3	0	0	0	0	0	0	0	0	0	3	3	3	1	3	1	2	2	2	1	0	0	1610547	4	3	guilt	"At the age of 12 (or so) I stole from a Ranger's fruit tree an á
apple. (And eventually was compelled to confess - Dostoersky á
would like this)."	1
201050	1	20	50	1	20	8	2	6	7	2	7	4	4	4	0	0	0	1	-1	0	0	0	0	2	2	3	3	3	1	5	3	1	2	0	0	2010507	4	4	guilt	"I took my grandmother's money without telling her and when asked á
if it was me who had taken the money, I denied it."	1
302058	1	30	58	1	20	8	0	6	6	8	7	2	2	2	0	0	0	0	0	0	0	0	0	1	2	3	3	0	0	5	1	1	2	0	0	3010587	2	2	guilt	Not handing in homework in time.	1
161032	1	16	32	2	18	8	0	8	8	1	7	2	2	2	2	0	1	0	0	0	0	0	0	0	0	1	0	2	1	2	2	2	2	0	0	1610327	2	2	guilt	"I was using my sister's stereo while everyone was out. I know she á
wouldn't want me to and I would get into trouble if she found á
out. But she was only partly justified in forbidding me to use á
it. She never found out."	1
221028	1	22	28	1	20	1	1	1	8	6	7	4	2	2	4	0	0	0	-1	0	0	0	0	3	1	3	2	0	1	3	2	1	0	0	0	2210287	2	2	guilt	"When I was about 17 years old and I stole some pens from a á
stationery store because I didn't have enough money."	1
101031	1	10	31	2	19	2	1	7	7	2	7	4	3	2	1	0	2	0	0	0	0	0	0	2	1	3	3	3	3	2	1	1	2	0	0	1010317	3	2	guilt	"When I was a child I used to play with my cousin gushing wather á
to each other in front of the door of my house. One day we á
decided to gush with on a passing car. The driver stopped and á
went to discuss with my mother and my aunt that were there."	1
161033	1	16	33	2	18	8	0	8	3	1	7	1	2	2	0	0	0	0	0	0	0	0	0	1	2	3	1	3	1	5	2	2	3	0	0	1610337	2	2	guilt	"Guilty when I hadn't walked my dog for quite a few days and had á
given her no attention."	1
271104	1	27	104	2	22	1	1	6	1	8	7	3	2	2	0	0	0	1	0	0	0	0	0	1	2	3	0	2	2	3	2	0	2	2	0	2711047	2	2	guilt	"I beat my young sister because she refused to wash plates. She á
started crying and I felt sorry and guilty for what I did."	1
81004	1	8	4	2	18	2	2	2	1	1	7	2	3	3	2	0	2	1	0	0	0	1	1	3	2	3	3	2	1	2	1	2	1	3	0	0810047	3	3	guilt	"I was supposed to fetch some friends at the bus stop, but I did á
not do it because my father was in a bad mood and I was afraid á
that he would grumble."	1
301051	1	30	51	1	20	8	0	4	4	2	7	3	3	3	1	0	2	1	0	0	0	0	0	3	1	3	3	2	2	4	2	2	2	0	0	3010517	3	3	guilt	Fight with my mate after a quarrel.	1
261057	1	26	57	1	22	4	1	7	1	1	7	2	4	2	0	0	0	0	0	0	0	0	0	3	2	3	3	1	1	4	1	1	1	0	0	2610577	4	2	guilt	"I felt guilty when I thought that I was still not standing on my á
own feet."	1
21017	1	2	17	2	22	8	2	7	6	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0210177	0	0	guilt	Not applicable to myself.	1
261058	1	26	58	1	23	4	2	7	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610587	0	0	guilt	"[ Never felt guilty, as I have never done anything which could á
make me feel guilty.]"	1
201038	1	20	38	2	28	6	1	8	1	8	7	4	4	3	0	0	0	0	0	0	0	0	0	3	1	3	0	3	4	2	3	1	2	0	0	2010387	4	3	guilt	"I was to inform the neighbour on my left that a robber had been á
spotted the same evening near the house of the neighbour in front.  á
I did not do it and the same day the thieves broke into this á
neighbour's house."	1
261047	1	26	47	1	20	4	1	7	1	1	7	4	3	2	0	0	0	0	0	0	0	0	1	3	1	3	2	1	1	4	2	2	2	0	0	2610477	3	2	guilt	"One day at school I had quarrelled with a school-mate, and á
ultimately I had hit him hard.  He, being physically weak had to á
visit his doctor and remain absent from school for two days."	1
302057	1	30	57	2	19	8	0	7	7	3	7	3	4	3	0	1	0	2	0	0	1	0	0	1	2	0	2	1	1	5	1	1	1	0	2	3010577	4	3	guilt	Finding out that I have misunderstood other people.	1
161052	1	16	52	2	19	8	0	6	6	1	7	3	4	2	2	1	0	0	0	0	0	1	0	3	3	3	1	1	2	3	2	1	3	1	1	1610527	4	2	guilt	"I told my pesent boyfriend that I was an Australian as are my á
parents. As the relationship developed I found it harder and á
harder to confess and became sure it would end our relationship. á
He eventually found out when told in front of me by my mother."	1
221042	1	22	42	1	18	2	1	6	1	0	7	2	4	3	4	0	2	3	1	0	0	1	2	3	3	3	3	1	1	2	2	1	1	3	0	2210427	4	3	guilt	"I told my parents (or more realistically) would not do what they á
wanted me to do anymore. I guess I sort of betrayed them after á
all they had done for me."	1
101025	1	10	25	2	19	2	2	7	1	9	7	2	1	1	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	4	0	0	2	0	0	1010257	1	1	guilt	"When my parents fight lots of time, when I'm the reason of the á
fight, I feel guilty."	1
191082	1	19	82	2	19	8	2	2	1	1	7	3	3	3	2	0	0	2	0	0	0	0	1	2	1	3	2	3	2	5	2	3	1	3	0	1910827	3	3	guilt	"A friend of mine trusted me to back her in a decision she had á
made.  But when the moment came I did not agree with her opinion."	1
101023	1	10	23	2	26	2	2	8	1	7	7	1	3	2	1	0	0	1	0	0	0	0	0	2	1	3	3	2	1	5	2	1	2	0	0	1010237	3	2	guilt	"When I unjustly accused a person of my family of something she á
didn't really do."	1
11008	1	1	8	2	34	1	2	7	7	2	7	4	3	2	0	0	2	1	0	0	0	0	0	2	2	3	2	0	0	0	0	1	3	0	0	0110087	3	2	guilt	"When I am in an environment or with a person much worse off than á
me, I realize how privileged I am."	1
